invoice_id,subscription_id,customer_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd,country,school_id,subscription_type,subscription_status,use_case,billing_frequency
inv_0001864,sub_000537,cust_00035,prod_007,2024-08-01,2024-08-01,2024-08-31,299.0,australia,sch_00035,learning_center,cancelled,government_ngos,monthly
inv_0002167,sub_000540,cust_00221,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,united kingdom,sch_00221,starter,active,government_ngos,monthly
inv_0001996,sub_000543,cust_00038,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,united kingdom,sch_00038,pro,cancelled,customer_training,monthly
inv_0002139,sub_000544,cust_00170,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,spain,sch_00170,pro,active,b2b_course_sellers,monthly
inv_0002181,sub_000546,cust_00248,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,brazil,sch_00248,pro,active,customer_training,monthly
inv_0002183,sub_000548,cust_00250,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,france,sch_00250,learning_center,active,customer_training,monthly
inv_0002184,sub_000549,cust_00251,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,netherlands,sch_00251,learning_center,active,customer_training,monthly
inv_0002185,sub_000551,cust_00253,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,australia,sch_00253,starter,active,b2c_course_sellers,monthly
inv_0001954,sub_000553,cust_00255,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,india,sch_00255,pro,cancelled,b2b_course_sellers,monthly
inv_0001955,sub_000554,cust_00256,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0,germany,sch_00256,starter,cancelled,government_ngos,monthly
inv_0001962,sub_000559,cust_00249,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,spain,sch_00249,pro,cancelled,b2c_course_sellers,monthly
inv_0002107,sub_000561,cust_00006,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,australia,sch_00006,learning_center,active,b2b_course_sellers,monthly
inv_0002111,sub_000563,cust_00028,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,france,sch_00028,learning_center,active,customer_training,monthly
inv_0002134,sub_000565,cust_00132,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,spain,sch_00132,learning_center,active,b2c_course_sellers,monthly
inv_0002155,sub_000568,cust_00204,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,australia,sch_00204,starter,active,customer_training,monthly
inv_0001984,sub_000573,cust_00205,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,spain,sch_00205,pro,cancelled,b2b_course_sellers,monthly
inv_0002188,sub_000575,cust_00258,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,brazil,sch_00258,pro,active,government_ngos,monthly
inv_0002189,sub_000576,cust_00259,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,united states,sch_00259,pro,active,corporate_training,monthly
inv_0002190,sub_000577,cust_00260,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,australia,sch_00260,starter,active,b2b_course_sellers,monthly
inv_0002191,sub_000578,cust_00261,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,france,sch_00261,starter,active,b2b_course_sellers,monthly
inv_0002073,sub_000580,cust_00263,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0,germany,sch_00263,starter,cancelled,corporate_training,monthly
inv_0002193,sub_000581,cust_00264,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,germany,sch_00264,learning_center,active,b2b_course_sellers,monthly
inv_0002088,sub_000591,cust_00195,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,united states,sch_00195,learning_center,active,b2b_course_sellers,monthly
inv_0002094,sub_000595,cust_00231,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,spain,sch_00231,starter,active,government_ngos,monthly
inv_0002102,sub_000600,cust_00146,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,spain,sch_00146,pro,active,b2b_course_sellers,monthly
inv_0002194,sub_000602,cust_00266,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,spain,sch_00266,learning_center,active,government_ngos,monthly
inv_0002195,sub_000603,cust_00267,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,netherlands,sch_00267,starter,active,corporate_training,monthly
inv_0000459,sub_000001,cust_00001,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,canada,sch_00001,pro,cancelled,b2c_course_sellers,monthly
inv_0001986,sub_000003,cust_00003,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,france,sch_00003,pro,active,government_ngos,monthly
inv_0000351,sub_000006,cust_00006,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0,australia,sch_00006,starter,cancelled,b2b_course_sellers,monthly
inv_0000262,sub_000010,cust_00010,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0,france,sch_00010,starter,cancelled,b2b_course_sellers,monthly
inv_0000747,sub_000012,cust_00012,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,australia,sch_00012,pro,cancelled,b2c_course_sellers,monthly
inv_0000014,sub_000014,cust_00014,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,spain,sch_00014,pro,cancelled,customer_training,monthly
inv_0000358,sub_000017,cust_00017,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,india,sch_00017,pro,cancelled,customer_training,monthly
inv_0000468,sub_000018,cust_00018,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0,spain,sch_00018,starter,cancelled,customer_training,monthly
inv_0000753,sub_000025,cust_00025,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,canada,sch_00025,pro,cancelled,customer_training,monthly
inv_0000268,sub_000028,cust_00028,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0,france,sch_00028,learning_center,cancelled,customer_training,monthly
inv_0000566,sub_000029,cust_00029,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,brazil,sch_00029,pro,cancelled,government_ngos,monthly
inv_0000183,sub_000030,cust_00030,prod_001,2023-02-01,2023-02-01,2023-02-28,29.0,australia,sch_00030,starter,cancelled,b2c_course_sellers,monthly
inv_0000475,sub_000034,cust_00034,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0,france,sch_00034,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001475,sub_000035,cust_00035,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,australia,sch_00035,pro,cancelled,government_ngos,monthly
inv_0000569,sub_000036,cust_00036,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,united kingdom,sch_00036,pro,cancelled,b2b_course_sellers,monthly
inv_0000274,sub_000037,cust_00037,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,france,sch_00037,pro,cancelled,b2b_course_sellers,monthly
inv_0000038,sub_000038,cust_00038,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,united kingdom,sch_00038,pro,cancelled,customer_training,monthly
inv_0000276,sub_000039,cust_00039,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0,spain,sch_00039,starter,cancelled,government_ngos,monthly
inv_0000041,sub_000041,cust_00041,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,netherlands,sch_00041,starter,cancelled,b2b_course_sellers,monthly
inv_0001389,sub_000043,cust_00043,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0,united kingdom,sch_00043,learning_center,cancelled,corporate_training,monthly
inv_0000192,sub_000050,cust_00050,prod_001,2023-02-01,2023-02-01,2023-02-28,29.0,spain,sch_00050,starter,cancelled,corporate_training,monthly
inv_0000663,sub_000051,cust_00051,prod_005,2023-07-01,2023-07-01,2023-09-30,282.0,brazil,sch_00051,pro,cancelled,corporate_training,quarterly
inv_0000383,sub_000055,cust_00055,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0,india,sch_00055,starter,cancelled,b2c_course_sellers,monthly
inv_0000667,sub_000058,cust_00058,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,canada,sch_00058,pro,cancelled,customer_training,monthly
inv_0000063,sub_000063,cust_00063,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,brazil,sch_00063,starter,cancelled,customer_training,monthly
inv_0000065,sub_000065,cust_00065,prod_002,2023-01-01,2023-01-01,2023-03-31,81.0,germany,sch_00065,starter,cancelled,b2b_course_sellers,quarterly
inv_0000669,sub_000066,cust_00066,prod_008,2023-07-01,2023-07-01,2023-09-30,852.0,germany,sch_00066,learning_center,cancelled,customer_training,quarterly
inv_0000670,sub_000068,cust_00068,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,united states,sch_00068,pro,cancelled,corporate_training,monthly
inv_0000490,sub_000069,cust_00069,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0,australia,sch_00069,learning_center,cancelled,customer_training,monthly
inv_0000200,sub_000070,cust_00070,prod_001,2023-02-01,2023-02-01,2023-02-28,29.0,netherlands,sch_00070,starter,cancelled,b2b_course_sellers,monthly
inv_0001580,sub_000073,cust_00073,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,united states,sch_00073,starter,cancelled,b2c_course_sellers,monthly
inv_0000394,sub_000075,cust_00075,prod_008,2023-04-01,2023-04-01,2023-06-30,852.0,france,sch_00075,learning_center,cancelled,b2c_course_sellers,quarterly
inv_0001304,sub_000076,cust_00076,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0,australia,sch_00076,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000085,sub_000085,cust_00085,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,netherlands,sch_00085,starter,cancelled,government_ngos,monthly
inv_0000086,sub_000086,cust_00086,prod_007,2023-01-01,2023-01-01,2023-01-31,299.0,france,sch_00086,learning_center,cancelled,corporate_training,monthly
inv_0001490,sub_000088,cust_00088,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,canada,sch_00088,pro,cancelled,customer_training,monthly
inv_0000090,sub_000090,cust_00090,prod_002,2023-01-01,2023-01-01,2023-03-31,81.0,netherlands,sch_00090,starter,cancelled,b2c_course_sellers,quarterly
inv_0000497,sub_000092,cust_00092,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0,india,sch_00092,starter,cancelled,customer_training,monthly
inv_0000589,sub_000097,cust_00097,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,spain,sch_00097,starter,cancelled,b2b_course_sellers,monthly
inv_0000408,sub_000099,cust_00099,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,united states,sch_00099,pro,cancelled,corporate_training,monthly
inv_0000687,sub_000106,cust_00106,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,united kingdom,sch_00106,pro,cancelled,customer_training,monthly
inv_0000411,sub_000108,cust_00108,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0,germany,sch_00108,starter,cancelled,b2c_course_sellers,monthly
inv_0002009,sub_000112,cust_00112,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0,netherlands,sch_00112,learning_center,active,government_ngos,monthly
inv_0000875,sub_000113,cust_00113,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,india,sch_00113,pro,cancelled,corporate_training,monthly
inv_0001052,sub_000116,cust_00116,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,netherlands,sch_00116,learning_center,cancelled,government_ngos,monthly
inv_0000219,sub_000117,cust_00117,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,netherlands,sch_00117,pro,cancelled,corporate_training,monthly
inv_0000695,sub_000118,cust_00118,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,australia,sch_00118,starter,cancelled,corporate_training,monthly
inv_0000120,sub_000120,cust_00120,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,united states,sch_00120,starter,cancelled,government_ngos,monthly
inv_0000790,sub_000127,cust_00127,prod_001,2023-08-01,2023-08-01,2023-08-31,29.0,netherlands,sch_00127,starter,cancelled,b2c_course_sellers,monthly
inv_0000419,sub_000128,cust_00128,prod_002,2023-04-01,2023-04-01,2023-06-30,81.0,france,sch_00128,starter,cancelled,customer_training,quarterly
inv_0000129,sub_000129,cust_00129,prod_008,2023-01-01,2023-01-01,2023-03-31,852.0,united kingdom,sch_00129,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0000966,sub_000131,cust_00131,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,netherlands,sch_00131,pro,cancelled,b2b_course_sellers,monthly
inv_0000422,sub_000132,cust_00132,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,spain,sch_00132,pro,cancelled,b2c_course_sellers,monthly
inv_0000424,sub_000134,cust_00134,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,india,sch_00134,pro,cancelled,customer_training,monthly
inv_0001059,sub_000137,cust_00137,prod_001,2023-11-01,2023-11-01,2023-11-30,29.0,australia,sch_00137,starter,cancelled,corporate_training,monthly
inv_0000939,sub_000141,cust_00053,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,united states,sch_00053,pro,cancelled,corporate_training,monthly
inv_0000142,sub_000142,cust_00042,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,netherlands,sch_00042,pro,cancelled,corporate_training,monthly
inv_0000150,sub_000147,cust_00052,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,united states,sch_00052,pro,cancelled,government_ngos,monthly
inv_0000151,sub_000148,cust_00045,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,netherlands,sch_00045,pro,cancelled,customer_training,monthly
inv_0000293,sub_000149,cust_00081,prod_007,2023-03-01,2023-03-01,2023-03-31,299.0,brazil,sch_00081,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000153,sub_000150,cust_00093,prod_007,2023-02-01,2023-02-01,2023-02-28,299.0,france,sch_00093,learning_center,cancelled,corporate_training,monthly
inv_0000402,sub_000152,cust_00089,prod_007,2023-04-01,2023-04-01,2023-04-30,299.0,canada,sch_00089,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000487,sub_000153,cust_00057,prod_008,2023-05-01,2023-05-01,2023-07-31,852.0,netherlands,sch_00057,learning_center,cancelled,government_ngos,quarterly
inv_0000885,sub_000158,cust_00141,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,canada,sch_00141,pro,cancelled,b2b_course_sellers,monthly
inv_0002014,sub_000159,cust_00142,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,brazil,sch_00142,pro,active,b2c_course_sellers,monthly
inv_0000233,sub_000160,cust_00143,prod_002,2023-02-01,2023-02-01,2023-04-30,81.0,canada,sch_00143,starter,cancelled,government_ngos,quarterly
inv_0000834,sub_000162,cust_00002,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,brazil,sch_00002,pro,cancelled,government_ngos,monthly
inv_0000925,sub_000166,cust_00007,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,australia,sch_00007,pro,cancelled,customer_training,monthly
inv_0000929,sub_000173,cust_00021,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,united states,sch_00021,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000555,sub_000176,cust_00008,prod_005,2023-06-01,2023-06-01,2023-08-31,282.0,brazil,sch_00008,pro,cancelled,corporate_training,quarterly
inv_0000887,sub_000179,cust_00145,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,spain,sch_00145,pro,cancelled,b2c_course_sellers,monthly
inv_0001697,sub_000180,cust_00146,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,spain,sch_00146,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000889,sub_000181,cust_00147,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,united states,sch_00147,pro,cancelled,b2c_course_sellers,monthly
inv_0000502,sub_000187,cust_00107,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,brazil,sch_00107,pro,cancelled,b2c_course_sellers,monthly
inv_0000556,sub_000190,cust_00009,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,india,sch_00009,learning_center,cancelled,government_ngos,monthly
inv_0000962,sub_000193,cust_00123,prod_008,2023-10-01,2023-10-01,2023-12-31,852.0,france,sch_00123,learning_center,cancelled,corporate_training,quarterly
inv_0000564,sub_000194,cust_00026,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,spain,sch_00026,starter,cancelled,customer_training,monthly
inv_0000504,sub_000195,cust_00109,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0,brazil,sch_00109,starter,cancelled,corporate_training,monthly
inv_0000345,sub_000197,cust_00072,prod_005,2023-04-01,2023-04-01,2023-06-30,282.0,germany,sch_00072,pro,cancelled,b2c_course_sellers,quarterly
inv_0000431,sub_000199,cust_00149,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0,united kingdom,sch_00149,starter,cancelled,b2b_course_sellers,monthly
inv_0000750,sub_000207,cust_00019,prod_005,2023-08-01,2023-08-01,2023-10-31,282.0,brazil,sch_00019,pro,cancelled,government_ngos,quarterly
inv_0000793,sub_000208,cust_00136,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,india,sch_00136,learning_center,cancelled,corporate_training,monthly
inv_0000571,sub_000209,cust_00038,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,united kingdom,sch_00038,learning_center,cancelled,customer_training,monthly
inv_0000446,sub_000210,cust_00130,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0,australia,sch_00130,learning_center,cancelled,government_ngos,monthly
inv_0000559,sub_000214,cust_00014,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,spain,sch_00014,starter,cancelled,customer_training,monthly
inv_0002006,sub_000216,cust_00086,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,france,sch_00086,pro,active,corporate_training,monthly
inv_0002007,sub_000217,cust_00091,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,brazil,sch_00091,pro,active,customer_training,monthly
inv_0001325,sub_000220,cust_00154,prod_008,2024-02-01,2024-02-01,2024-04-30,852.0,india,sch_00154,learning_center,active,b2b_course_sellers,quarterly
inv_0000802,sub_000222,cust_00156,prod_008,2023-08-01,2023-08-01,2023-10-31,852.0,canada,sch_00156,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0001779,sub_000224,cust_00030,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,australia,sch_00030,pro,cancelled,b2c_course_sellers,monthly
inv_0000532,sub_000226,cust_00070,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,netherlands,sch_00070,pro,cancelled,b2b_course_sellers,monthly
inv_0001997,sub_000227,cust_00042,prod_007,2024-09-01,2024-09-01,2024-09-30,299.0,netherlands,sch_00042,learning_center,active,corporate_training,monthly
inv_0000538,sub_000230,cust_00052,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,united states,sch_00052,learning_center,cancelled,government_ngos,monthly
inv_0000936,sub_000231,cust_00045,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,netherlands,sch_00045,learning_center,cancelled,customer_training,monthly
inv_0001053,sub_000232,cust_00117,prod_001,2023-11-01,2023-11-01,2023-11-30,29.0,netherlands,sch_00117,starter,cancelled,corporate_training,monthly
inv_0000842,sub_000233,cust_00013,prod_002,2023-09-01,2023-09-01,2023-11-30,81.0,united kingdom,sch_00013,starter,cancelled,b2c_course_sellers,quarterly
inv_0000543,sub_000234,cust_00093,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,france,sch_00093,pro,cancelled,corporate_training,monthly
inv_0000547,sub_000236,cust_00124,prod_005,2023-06-01,2023-06-01,2023-08-31,282.0,france,sch_00124,pro,cancelled,customer_training,quarterly
inv_0000978,sub_000239,cust_00158,prod_001,2023-10-01,2023-10-01,2023-10-31,29.0,united kingdom,sch_00158,starter,cancelled,government_ngos,monthly
inv_0000714,sub_000240,cust_00159,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,brazil,sch_00159,learning_center,cancelled,corporate_training,monthly
inv_0001017,sub_000243,cust_00010,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,france,sch_00010,pro,cancelled,b2b_course_sellers,monthly
inv_0001205,sub_000251,cust_00047,prod_002,2024-01-01,2024-01-01,2024-03-31,81.0,brazil,sch_00047,starter,active,b2b_course_sellers,quarterly
inv_0001187,sub_000255,cust_00004,prod_005,2024-01-01,2024-01-01,2024-03-31,282.0,brazil,sch_00004,pro,active,b2c_course_sellers,quarterly
inv_0000806,sub_000259,cust_00163,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,spain,sch_00163,pro,cancelled,corporate_training,monthly
inv_0001999,sub_000261,cust_00055,prod_004,2024-09-01,2024-09-01,2024-09-30,99.0,india,sch_00055,pro,active,b2c_course_sellers,monthly
