invoice_id,country,use_case,month,monthly_amount
inv_0000419,france,customer_training,2023-04-01,27.0
inv_0000420,united kingdom,b2b_course_sellers,2023-04-01,284.0
inv_0000423,canada,government_ngos,2023-04-01,94.0
inv_0000432,spain,b2b_course_sellers,2023-04-01,94.0
inv_0000433,spain,b2c_course_sellers,2023-04-01,27.0
inv_0000436,spain,customer_training,2023-05-01,94.0
inv_0000438,brazil,b2b_course_sellers,2023-05-01,94.0
inv_0000443,brazil,government_ngos,2023-05-01,94.0
inv_0000454,france,customer_training,2023-05-01,27.0
inv_0000487,netherlands,government_ngos,2023-05-01,284.0
inv_0000518,canada,government_ngos,2023-05-01,27.0
inv_0000524,india,b2b_course_sellers,2023-05-01,284.0
inv_0000526,canada,b2b_course_sellers,2023-05-01,284.0
inv_0000542,united kingdom,b2c_course_sellers,2023-06-01,27.0
inv_0000545,brazil,customer_training,2023-06-01,94.0
inv_0000547,france,customer_training,2023-06-01,94.0
inv_0000555,brazil,corporate_training,2023-06-01,94.0
inv_0000617,spain,b2c_course_sellers,2023-07-01,94.0
inv_0000631,brazil,b2b_course_sellers,2023-07-01,27.0
inv_0000637,brazil,b2c_course_sellers,2023-07-01,94.0
inv_0000650,australia,b2c_course_sellers,2023-07-01,94.0
inv_0000663,brazil,corporate_training,2023-07-01,94.0
inv_0000668,germany,b2b_course_sellers,2023-07-01,27.0
inv_0000669,germany,customer_training,2023-07-01,284.0
inv_0000673,germany,b2c_course_sellers,2023-07-01,94.0
inv_0000675,france,b2c_course_sellers,2023-07-01,284.0
inv_0000681,netherlands,b2c_course_sellers,2023-07-01,27.0
inv_0000696,france,corporate_training,2023-07-01,284.0
inv_0000698,france,customer_training,2023-07-01,27.0
inv_0000699,united kingdom,b2b_course_sellers,2023-07-01,284.0
inv_0000712,spain,b2b_course_sellers,2023-07-01,94.0
inv_0000723,germany,b2b_course_sellers,2023-08-01,94.0
inv_0000728,spain,b2b_course_sellers,2023-08-01,284.0
inv_0000737,united kingdom,b2b_course_sellers,2023-08-01,94.0
inv_0000750,brazil,government_ngos,2023-08-01,94.0
inv_0000752,spain,customer_training,2023-08-01,94.0
inv_0000768,netherlands,government_ngos,2023-08-01,284.0
inv_0000770,france,customer_training,2023-08-01,27.0
inv_0000797,canada,government_ngos,2023-08-01,27.0
inv_0000801,india,b2b_course_sellers,2023-08-01,284.0
inv_0000802,canada,b2b_course_sellers,2023-08-01,284.0
inv_0000820,germany,b2b_course_sellers,2023-09-01,284.0
inv_0000826,spain,customer_training,2023-09-01,27.0
inv_0000838,brazil,corporate_training,2023-09-01,94.0
inv_0000842,united kingdom,b2c_course_sellers,2023-09-01,27.0
inv_0000872,brazil,customer_training,2023-09-01,94.0
inv_0000879,france,customer_training,2023-09-01,94.0
inv_0000898,united kingdom,b2b_course_sellers,2023-10-01,-24.19666666666667
inv_0000904,united kingdom,b2b_course_sellers,2023-10-01,284.0
inv_0000911,brazil,customer_training,2023-10-01,284.0
inv_0000923,brazil,b2c_course_sellers,2023-10-01,94.0
inv_0000937,brazil,b2b_course_sellers,2023-10-01,27.0
inv_0000938,brazil,corporate_training,2023-10-01,94.0
inv_0000942,germany,customer_training,2023-10-01,284.0
inv_0000945,germany,b2c_course_sellers,2023-10-01,94.0
inv_0000947,france,b2c_course_sellers,2023-10-01,284.0
inv_0000951,netherlands,b2c_course_sellers,2023-10-01,27.0
inv_0000962,france,corporate_training,2023-10-01,284.0
inv_0000964,france,customer_training,2023-10-01,27.0
inv_0000977,spain,b2c_course_sellers,2023-10-01,94.0
inv_0000991,france,customer_training,2023-11-01,94.0
inv_0000993,spain,customer_training,2023-11-01,94.0
inv_0001003,spain,b2c_course_sellers,2023-11-01,27.0
inv_0001007,brazil,customer_training,2023-11-01,94.0
inv_0001020,brazil,government_ngos,2023-11-01,94.0
inv_0001036,netherlands,government_ngos,2023-11-01,284.0
inv_0001037,france,customer_training,2023-11-01,27.0
inv_0001063,canada,government_ngos,2023-11-01,27.0
inv_0001068,india,b2b_course_sellers,2023-11-01,284.0
inv_0001069,canada,b2b_course_sellers,2023-11-01,284.0
inv_0001079,united states,corporate_training,2023-11-01,94.0
inv_0001084,united kingdom,government_ngos,2023-12-01,-23.87
inv_0001093,brazil,customer_training,2023-12-01,284.0
inv_0001097,netherlands,government_ngos,2023-12-01,94.0
inv_0001100,france,b2c_course_sellers,2023-12-01,94.0
inv_0001107,brazil,corporate_training,2023-12-01,94.0
inv_0001109,united kingdom,b2c_course_sellers,2023-12-01,27.0
inv_0001126,germany,b2b_course_sellers,2023-12-01,284.0
inv_0001141,france,customer_training,2023-12-01,94.0
inv_0001163,netherlands,customer_training,2023-12-01,284.0
inv_0001171,france,customer_training,2024-01-01,284.0
inv_0001187,brazil,b2c_course_sellers,2024-01-01,94.0
inv_0001205,brazil,b2b_course_sellers,2024-01-01,27.0
inv_0001207,brazil,corporate_training,2024-01-01,94.0
inv_0001213,germany,customer_training,2024-01-01,284.0
inv_0001216,germany,b2c_course_sellers,2024-01-01,94.0
inv_0001230,france,corporate_training,2024-01-01,284.0
inv_0001232,united kingdom,b2b_course_sellers,2024-01-01,284.0
inv_0001255,brazil,government_ngos,2024-01-01,94.0
inv_0001257,canada,customer_training,2024-01-01,284.0
inv_0001263,france,customer_training,2024-02-01,94.0
inv_0001267,france,customer_training,2024-02-01,284.0
inv_0001273,brazil,corporate_training,2024-02-01,27.0
inv_0001277,brazil,customer_training,2024-02-01,94.0
inv_0001285,brazil,government_ngos,2024-02-01,94.0
inv_0001286,spain,customer_training,2024-02-01,94.0
inv_0001324,spain,b2c_course_sellers,2024-02-01,27.0
inv_0001325,india,b2b_course_sellers,2024-02-01,284.0
inv_0001326,canada,b2b_course_sellers,2024-02-01,284.0
inv_0001333,united states,corporate_training,2024-02-01,94.0
inv_0001346,united states,corporate_training,2024-02-01,27.0
inv_0001350,spain,b2c_course_sellers,2024-03-01,94.0
inv_0001361,brazil,government_ngos,2024-03-01,284.0
inv_0001366,united kingdom,b2b_course_sellers,2024-03-01,94.0
inv_0001368,canada,b2b_course_sellers,2024-03-01,94.0
inv_0001371,germany,customer_training,2024-03-01,94.0
inv_0001376,brazil,corporate_training,2024-03-01,94.0
inv_0001377,united kingdom,b2c_course_sellers,2024-03-01,27.0
inv_0001393,netherlands,government_ngos,2024-03-01,94.0
inv_0001395,germany,b2b_course_sellers,2024-03-01,284.0
inv_0001399,france,b2c_course_sellers,2024-03-01,94.0
inv_0001426,netherlands,customer_training,2024-03-01,284.0
inv_0001440,india,government_ngos,2024-03-01,284.0
inv_0001442,canada,customer_training,2024-03-01,284.0
inv_0001443,france,corporate_training,2024-03-01,27.0
inv_0001447,brazil,corporate_training,2024-04-01,94.0
inv_0001449,united kingdom,b2c_course_sellers,2024-04-01,94.0
inv_0001453,germany,customer_training,2024-04-01,284.0
inv_0001455,germany,b2c_course_sellers,2024-04-01,284.0
inv_0001462,france,customer_training,2024-04-01,94.0
inv_0001467,brazil,b2c_course_sellers,2024-04-01,94.0
inv_0001481,brazil,b2b_course_sellers,2024-04-01,27.0
inv_0001497,france,corporate_training,2024-04-01,284.0
inv_0001518,brazil,government_ngos,2024-04-01,94.0
inv_0001520,canada,customer_training,2024-04-01,284.0
inv_0001531,united states,government_ngos,2024-04-01,27.0
inv_0001535,spain,corporate_training,2024-04-01,27.0
inv_0001545,united kingdom,b2b_course_sellers,2024-05-01,284.0
inv_0001548,france,customer_training,2024-05-01,284.0
inv_0001554,united states,corporate_training,2024-05-01,27.0
inv_0001556,netherlands,b2b_course_sellers,2024-05-01,-250.36
inv_0001559,france,customer_training,2024-05-01,94.0
inv_0001564,spain,customer_training,2024-05-01,94.0
inv_0001577,france,customer_training,2024-05-01,94.0
inv_0001589,brazil,customer_training,2024-05-01,94.0
inv_0001596,india,b2b_course_sellers,2024-05-01,284.0
inv_0001614,united states,corporate_training,2024-05-01,27.0
inv_0001629,brazil,corporate_training,2024-05-01,27.0
inv_0001630,france,b2c_course_sellers,2024-05-01,284.0
inv_0001631,brazil,b2c_course_sellers,2024-05-01,27.0
inv_0001634,australia,government_ngos,2024-06-01,-24.13
inv_0001639,spain,corporate_training,2024-06-01,94.0
inv_0001645,spain,b2c_course_sellers,2024-06-01,284.0
inv_0001646,netherlands,government_ngos,2024-06-01,284.0
inv_0001647,canada,b2c_course_sellers,2024-06-01,-79.43333333333334
inv_0001649,brazil,corporate_training,2024-06-01,27.0
inv_0001650,canada,b2b_course_sellers,2024-06-01,27.0
inv_0001654,france,corporate_training,2024-06-01,94.0
inv_0001665,brazil,government_ngos,2024-06-01,284.0
inv_0001679,germany,b2b_course_sellers,2024-06-01,284.0
inv_0001683,france,b2c_course_sellers,2024-06-01,94.0
inv_0001709,netherlands,customer_training,2024-06-01,284.0
inv_0001722,canada,customer_training,2024-06-01,284.0
inv_0001723,france,corporate_training,2024-06-01,27.0
inv_0001737,united states,government_ngos,2024-06-01,284.0
inv_0001743,australia,customer_training,2024-06-01,27.0
inv_0001758,france,b2c_course_sellers,2024-07-01,284.0
inv_0001760,brazil,customer_training,2024-07-01,27.0
inv_0001772,brazil,b2c_course_sellers,2024-07-01,94.0
inv_0001774,united kingdom,b2c_course_sellers,2024-07-01,94.0
inv_0001786,brazil,b2b_course_sellers,2024-07-01,27.0
inv_0001787,brazil,corporate_training,2024-07-01,94.0
inv_0001789,germany,customer_training,2024-07-01,284.0
inv_0001792,germany,b2c_course_sellers,2024-07-01,284.0
inv_0001817,brazil,government_ngos,2024-07-01,94.0
inv_0001819,canada,customer_training,2024-07-01,284.0
inv_0001830,united states,government_ngos,2024-07-01,27.0
inv_0001845,australia,government_ngos,2024-07-01,94.0
inv_0001846,brazil,b2b_course_sellers,2024-07-01,27.0
inv_0001853,spain,government_ngos,2024-07-01,27.0
inv_0001857,france,corporate_training,2024-08-01,94.0
inv_0001880,spain,customer_training,2024-08-01,94.0
inv_0001899,france,customer_training,2024-08-01,94.0
inv_0001901,france,customer_training,2024-08-01,284.0
inv_0001902,united kingdom,b2b_course_sellers,2024-08-01,284.0
inv_0001907,india,b2b_course_sellers,2024-08-01,284.0
inv_0001924,united states,corporate_training,2024-08-01,27.0
inv_0001937,france,b2c_course_sellers,2024-08-01,284.0
inv_0001978,france,customer_training,2024-09-01,-247.64
inv_0001987,brazil,corporate_training,2024-09-01,27.0
inv_0001989,brazil,government_ngos,2024-09-01,284.0
inv_0002000,netherlands,government_ngos,2024-09-01,284.0
inv_0002002,germany,b2b_course_sellers,2024-09-01,284.0
inv_0002010,france,corporate_training,2024-09-01,94.0
inv_0002026,netherlands,customer_training,2024-09-01,284.0
inv_0002042,spain,corporate_training,2024-09-01,94.0
inv_0000157,netherlands,government_ngos,2023-02-01,-92.435
inv_0000159,australia,corporate_training,2023-02-01,-92.435
inv_0000339,france,corporate_training,2023-04-01,-93.49
inv_0000435,spain,customer_training,2023-05-01,-27.15
inv_0000437,brazil,b2b_course_sellers,2023-05-01,-27.15
inv_0000442,brazil,government_ngos,2023-05-01,-27.15
inv_0000453,france,customer_training,2023-05-01,-94.515
inv_0000722,germany,b2b_course_sellers,2023-08-01,-26.855
inv_0000727,spain,b2b_course_sellers,2023-08-01,-93.49
inv_0000736,united kingdom,b2b_course_sellers,2023-08-01,-282.455
inv_0000819,germany,b2b_course_sellers,2023-09-01,-93.49
inv_0000825,spain,customer_training,2023-09-01,-93.49
inv_0000910,brazil,customer_training,2023-10-01,-94.515
inv_0000990,france,customer_training,2023-11-01,-26.855
inv_0001002,spain,b2c_course_sellers,2023-11-01,-93.49
inv_0001004,germany,government_ngos,2023-11-01,-79.215
inv_0001006,brazil,customer_training,2023-11-01,-282.455
inv_0001092,brazil,customer_training,2023-12-01,-95.02
inv_0001096,netherlands,government_ngos,2023-12-01,-287.085
inv_0001272,brazil,corporate_training,2024-02-01,-92.965
inv_0001349,spain,b2c_course_sellers,2024-03-01,-27.45
inv_0001360,brazil,government_ngos,2024-03-01,-95.565
inv_0001367,canada,b2b_course_sellers,2024-03-01,-288.735
inv_0001448,united kingdom,b2c_course_sellers,2024-04-01,-26.855
inv_0001452,germany,customer_training,2024-04-01,-93.49
inv_0001547,france,customer_training,2024-05-01,-94.515
inv_0001640,india,corporate_training,2024-06-01,-79.0
inv_0001657,india,corporate_training,2024-06-01,-249.0
inv_0001757,france,b2c_course_sellers,2024-07-01,-95.02
inv_0000001,canada,b2c_course_sellers,2023-01-01,99.0
inv_0000002,brazil,government_ngos,2023-01-01,29.0
inv_0000003,france,government_ngos,2023-01-01,99.0
inv_0000005,united states,corporate_training,2023-01-01,99.0
inv_0000006,australia,b2b_course_sellers,2023-01-01,29.0
inv_0000007,australia,customer_training,2023-01-01,29.0
inv_0000009,india,government_ngos,2023-01-01,29.0
inv_0000010,france,b2b_course_sellers,2023-01-01,29.0
inv_0000012,australia,b2c_course_sellers,2023-01-01,99.0
inv_0000014,spain,customer_training,2023-01-01,99.0
inv_0000017,india,customer_training,2023-01-01,99.0
inv_0000018,spain,customer_training,2023-01-01,29.0
inv_0000021,united states,b2c_course_sellers,2023-01-01,99.0
inv_0000025,canada,customer_training,2023-01-01,99.0
inv_0000026,spain,customer_training,2023-01-01,29.0
inv_0000028,france,customer_training,2023-01-01,299.0
inv_0000029,brazil,government_ngos,2023-01-01,99.0
inv_0000030,australia,b2c_course_sellers,2023-01-01,29.0
inv_0000034,france,b2c_course_sellers,2023-01-01,299.0
inv_0000035,australia,government_ngos,2023-01-01,99.0
inv_0000036,united kingdom,b2b_course_sellers,2023-01-01,99.0
inv_0000037,france,b2b_course_sellers,2023-01-01,99.0
inv_0000038,united kingdom,customer_training,2023-01-01,99.0
inv_0000039,spain,government_ngos,2023-01-01,29.0
inv_0000041,netherlands,b2b_course_sellers,2023-01-01,29.0
inv_0000042,netherlands,corporate_training,2023-01-01,29.0
inv_0000043,united kingdom,corporate_training,2023-01-01,299.0
inv_0000045,netherlands,customer_training,2023-01-01,29.0
inv_0000050,spain,corporate_training,2023-01-01,29.0
inv_0000052,united states,government_ngos,2023-01-01,29.0
inv_0000053,united states,corporate_training,2023-01-01,29.0
inv_0000055,india,b2c_course_sellers,2023-01-01,29.0
inv_0000058,canada,customer_training,2023-01-01,99.0
inv_0000059,canada,customer_training,2023-01-01,29.0
inv_0000062,australia,b2c_course_sellers,2023-01-01,99.0
inv_0000063,brazil,customer_training,2023-01-01,29.0
inv_0000068,united states,corporate_training,2023-01-01,99.0
inv_0000069,australia,customer_training,2023-01-01,299.0
inv_0000070,netherlands,b2b_course_sellers,2023-01-01,29.0
inv_0000073,united states,b2c_course_sellers,2023-01-01,29.0
inv_0000076,australia,b2c_course_sellers,2023-01-01,299.0
inv_0000078,spain,customer_training,2023-01-01,299.0
inv_0000080,united kingdom,customer_training,2023-01-01,29.0
inv_0000081,brazil,b2b_course_sellers,2023-01-01,99.0
inv_0000085,netherlands,government_ngos,2023-01-01,29.0
inv_0000086,france,corporate_training,2023-01-01,299.0
inv_0000088,canada,customer_training,2023-01-01,99.0
inv_0000089,canada,b2c_course_sellers,2023-01-01,99.0
inv_0000091,brazil,customer_training,2023-01-01,99.0
inv_0000092,india,customer_training,2023-01-01,29.0
inv_0000093,france,corporate_training,2023-01-01,99.0
inv_0000097,spain,b2b_course_sellers,2023-01-01,29.0
inv_0000099,united states,corporate_training,2023-01-01,99.0
inv_0000106,united kingdom,customer_training,2023-01-01,99.0
inv_0000107,brazil,b2c_course_sellers,2023-01-01,29.0
inv_0000108,germany,b2c_course_sellers,2023-01-01,29.0
inv_0000109,brazil,corporate_training,2023-01-01,29.0
inv_0000112,netherlands,government_ngos,2023-01-01,299.0
inv_0000113,india,corporate_training,2023-01-01,99.0
inv_0000114,united states,customer_training,2023-01-01,29.0
inv_0000116,netherlands,government_ngos,2023-01-01,299.0
inv_0000117,netherlands,corporate_training,2023-01-01,99.0
inv_0000118,australia,corporate_training,2023-01-01,29.0
inv_0000120,united states,government_ngos,2023-01-01,29.0
inv_0000125,india,b2b_course_sellers,2023-01-01,99.0
inv_0000126,canada,government_ngos,2023-01-01,99.0
inv_0000127,netherlands,b2c_course_sellers,2023-01-01,29.0
inv_0000130,australia,government_ngos,2023-01-01,29.0
inv_0000131,netherlands,b2b_course_sellers,2023-01-01,99.0
inv_0000132,spain,b2c_course_sellers,2023-01-01,99.0
inv_0000134,india,customer_training,2023-01-01,99.0
inv_0000136,india,corporate_training,2023-01-01,29.0
inv_0000137,australia,corporate_training,2023-01-01,29.0
inv_0000139,united states,b2c_course_sellers,2023-01-01,99.0
inv_0000141,united states,corporate_training,2023-02-01,99.0
inv_0000142,netherlands,corporate_training,2023-02-01,99.0
inv_0000149,united states,customer_training,2023-02-01,99.0
inv_0000150,united states,government_ngos,2023-02-01,99.0
inv_0000151,netherlands,customer_training,2023-02-01,99.0
inv_0000152,brazil,b2b_course_sellers,2023-02-01,299.0
inv_0000153,france,corporate_training,2023-02-01,299.0
inv_0000156,canada,b2c_course_sellers,2023-02-01,299.0
inv_0000167,canada,b2c_course_sellers,2023-02-01,99.0
inv_0000168,brazil,government_ngos,2023-02-01,29.0
inv_0000169,france,government_ngos,2023-02-01,99.0
inv_0000170,australia,b2b_course_sellers,2023-02-01,29.0
inv_0000171,australia,customer_training,2023-02-01,29.0
inv_0000172,india,government_ngos,2023-02-01,29.0
inv_0000173,france,b2b_course_sellers,2023-02-01,29.0
inv_0000174,australia,b2c_course_sellers,2023-02-01,99.0
inv_0000175,spain,customer_training,2023-02-01,99.0
inv_0000176,india,customer_training,2023-02-01,99.0
inv_0000177,spain,customer_training,2023-02-01,29.0
inv_0000178,united states,b2c_course_sellers,2023-02-01,99.0
inv_0000179,canada,customer_training,2023-02-01,99.0
inv_0000180,spain,customer_training,2023-02-01,29.0
inv_0000181,france,customer_training,2023-02-01,299.0
inv_0000182,brazil,government_ngos,2023-02-01,99.0
inv_0000183,australia,b2c_course_sellers,2023-02-01,29.0
inv_0000184,france,b2c_course_sellers,2023-02-01,299.0
inv_0000185,australia,government_ngos,2023-02-01,99.0
inv_0000186,united kingdom,b2b_course_sellers,2023-02-01,99.0
inv_0000187,france,b2b_course_sellers,2023-02-01,99.0
inv_0000188,united kingdom,customer_training,2023-02-01,99.0
inv_0000189,spain,government_ngos,2023-02-01,29.0
inv_0000190,netherlands,b2b_course_sellers,2023-02-01,29.0
